lat,lon,id,name,geometry,index_right,lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,lad22cd,lad22nm,LSOA name,10th percentile (£),20th percentile (£),30th percentile (£),40th percentile (£),50th percentile (£),60th percentile (£),70th percentile (£),80th percentile (£),90th percentile (£),Percentage of occupied addresses with income information (%),Population,IMD Score,Station Name,Start Count,End Count,Total Demand,Normalized Demand
51.535836,-0.156285,BikePoints_271,"London Zoo,  The Regent's Park",POINT (-0.156285 51.535836),4982,E01004730,Westminster 001D,E02000960,Westminster 001,E09000033,Westminster,Westminster 001D," 11,007 "," 18,436 "," 24,272 "," 32,464 ",41362.0," 49,940 "," 62,241 "," 83,865 "," 126,135 ",92.1,2262.0,6.6,"London Zoo,  The Regent's Park",6076.0,5900,11976.0,0.09386977684764973
51.501444,-0.110699,BikePoints_272,"Baylis Road, Waterloo",POINT (-0.110699 51.501444),3304,E01032582,Lambeth 036E,E02006801,Lambeth 036,E09000022,Lambeth,Lambeth 036E," 10,067 "," 16,296 "," 20,447 "," 25,804 ",31471.0," 35,610 "," 42,945 "," 53,635 "," 74,569 ",93.3,1987.0,29.6,"Baylis Road, Waterloo",24905.0,25251,50156.0,0.3931306385747094
51.506133,-0.114686,BikePoints_273,"Belvedere Road 1, South Bank",POINT (-0.114686 51.506133),3304,E01032582,Lambeth 036E,E02006801,Lambeth 036,E09000022,Lambeth,Lambeth 036E," 10,067 "," 16,296 "," 20,447 "," 25,804 ",31471.0," 35,610 "," 42,945 "," 53,635 "," 74,569 ",93.3,1987.0,29.6,"Belvedere Road 1, South Bank",12955.0,13698,26653.0,0.20891041769542487
51.496712,-0.205284,BikePoints_274,"Warwick Road, Olympia",POINT (-0.205284 51.496712),3004,E01002814,Kensington and Chelsea 015A,E02000591,Kensington and Chelsea 015,E09000020,Kensington and Chelsea,Kensington and Chelsea 015A," 7,543 "," 12,859 "," 18,160 "," 22,065 ",25751.0," 30,609 "," 35,925 "," 46,833 "," 71,266 ",82.3,2400.0,25.0,"Warwick Road, Olympia",13882.0,13588,27470.0,0.21531419255218254
51.520044,-0.092176,BikePoints_275,"Barbican Centre, Barbican",POINT (-0.092176 51.520044),996,E01000002,City of London 001B,E02000001,City of London 001,E09000001,City of London,City of London 001B," 16,455 "," 25,777 "," 36,639 "," 47,657 ",59810.0," 70,516 "," 85,760 "," 107,083 "," 157,318 ",92.3,1678.0,5.1,"Barbican Centre, Barbican",11514.0,11668,23182.0,0.18170417225135405
51.509301,-0.084985,BikePoints_276,"Lower Thames Street, Monument",POINT (-0.084985 51.509301),998,E01032739,City of London 001F,E02000001,City of London 001,E09000001,City of London,City of London 001F," 17,376 "," 27,741 "," 36,607 "," 46,331 ",58299.0," 70,624 "," 84,913 "," 104,146 "," 164,959 ",92.4,1688.0,13.6,"Lower Thames Street, Monument",7437.0,7422,14859.0,0.11646718555270769
51.503157,-0.191496,BikePoints_277,"Kensington Church Street, Kensington",POINT (-0.191496 51.503157),3022,E01002826,Kensington and Chelsea 008C,E02000584,Kensington and Chelsea 008,E09000020,Kensington and Chelsea,Kensington and Chelsea 008C," 9,402 "," 17,606 "," 25,113 "," 32,191 ",40713.0," 52,246 "," 70,579 "," 94,761 "," 153,607 ",91.3,1610.0,10.8,"Kensington Church Street, Kensington",12665.0,12714,25379.0,0.198924604760897
51.503493,-0.07962,BikePoints_278,"Tooley Street, Bermondsey",POINT (-0.07962 51.503493),4190,E01033884,Southwark 035A,E02006941,Southwark 035,E09000028,Southwark,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,"Tooley Street, Bermondsey",32618.0,33325,65943.0,0.5168716344910292
51.518623,-0.176603,BikePoints_279,"North Wharf Road, Paddington",POINT (-0.176603 51.518623),4972,E01033594,Westminster 015G,E02000974,Westminster 015,E09000033,Westminster,Westminster 015G," 14,554 "," 19,879 "," 25,338 "," 28,943 ",33615.0," 37,361 "," 44,740 "," 57,396 "," 95,250 ",91.7,1449.0,29.3,"North Wharf Road, Paddington",9988.0,9034,19022.0,0.14909743613860998
51.490083,-0.162418,BikePoints_280,"Royal Avenue 2, Chelsea",POINT (-0.162418 51.490083),2993,E01002903,Kensington and Chelsea 018E,E02000594,Kensington and Chelsea 018,E09000020,Kensington and Chelsea,Kensington and Chelsea 018E," 10,569 "," 21,734 "," 32,042 "," 43,575 ",61127.0," 80,798 "," 121,539 "," 186,797 "," 371,165 ",93.6,1641.0,7.6,"Royal Avenue 2, Chelsea",9282.0,9499,18781.0,0.14720844012823225
51.495805,-0.127575,BikePoints_281,"Smith Square, Westminster",POINT (-0.127575 51.495805),4987,E01004733,Westminster 020C,E02000979,Westminster 020,E09000033,Westminster,Westminster 020C," 13,639 "," 20,663 "," 27,275 "," 35,083 ",42079.0," 54,251 "," 67,040 "," 91,324 "," 144,577 ",90.4,1755.0,18.2,"Smith Square, Westminster",11240.0,12900,24140.0,0.18921312734654847
51.518675,-0.06111,BikePoints_282,"Royal London Hospital, Whitechapel",POINT (-0.06111 51.518675),4506,E01004322,Tower Hamlets 017A,E02000880,Tower Hamlets 017,E09000030,Tower Hamlets,Tower Hamlets 017A," 8,493 "," 13,168 "," 17,669 "," 21,811 ",25571.0," 29,281 "," 34,162 "," 40,590 "," 54,080 ",96.5,1552.0,32.3,"Royal London Hospital, Whitechapel",26797.0,26985,53782.0,0.42155179846528873
51.514409,-0.118478,BikePoints_283,"Kingsway, Covent Garden",POINT (-0.118478 51.514409),4986,E01004735,Westminster 018B,E02000977,Westminster 018,E09000033,Westminster,Westminster 018B," 10,397 "," 17,212 "," 21,984 "," 25,963 ",30450.0," 36,926 "," 46,328 "," 59,842 "," 100,457 ",84.5,1426.0,35.3,"Kingsway, Covent Garden",4010.0,4096,8106.0,0.06353610647353446
51.49914,-0.112031,BikePoints_284,"Lambeth North Station, Waterloo",POINT (-0.112031 51.49914),3304,E01032582,Lambeth 036E,E02006801,Lambeth 036,E09000022,Lambeth,Lambeth 036E," 10,067 "," 16,296 "," 20,447 "," 25,804 ",31471.0," 35,610 "," 42,945 "," 53,635 "," 74,569 ",93.3,1987.0,29.6,"Lambeth North Station, Waterloo",8820.0,8974,17794.0,0.13947217845917495
51.527294,-0.174653,BikePoints_286,"St. John's Wood Road, St. John's Wood",POINT (-0.174653 51.527294),4891,E01004729,Westminster 003E,E02000962,Westminster 003,E09000033,Westminster,Westminster 003E," 13,733 "," 19,703 "," 22,918 "," 25,819 ",29351.0," 33,909 "," 39,803 "," 52,200 "," 78,869 ",95.5,2040.0,25.6,"St. John's Wood Road, St. John's Wood",9218.0,6786,16004.0,0.1254418761414317
51.523673,-0.128377,BikePoints_287,"Bedford Way, Bloomsbury",POINT (-0.128377 51.523673),986,E01000855,Camden 028A,E02000193,Camden 028,E09000007,Camden,Camden 028A," 11,866 "," 19,656 "," 24,522 "," 31,149 ",36878.0," 45,231 "," 55,874 "," 66,287 "," 87,528 ",87.2,1757.0,14.7,"Bedford Way, Bloomsbury",8243.0,8011,16254.0,0.12740141557128412
51.492369,-0.147478,BikePoints_288,"Elizabeth Bridge, Victoria",POINT (-0.147478 51.492369),4970,E01004750,Westminster 023E,E02000982,Westminster 023,E09000033,Westminster,Westminster 023E," 12,548 "," 17,256 "," 21,436 "," 25,112 ",30403.0," 37,025 "," 48,776 "," 66,320 "," 108,176 ",94.2,1779.0,18.9,"Elizabeth Bridge, Victoria",12721.0,14626,27347.0,0.21435009915269515
51.50923,-0.151289,BikePoints_289,"South Audley Street, Mayfair",POINT (-0.151289 51.50923),4983,E01004762,Westminster 011E,E02000970,Westminster 011,E09000033,Westminster,Westminster 011E," 10,560 "," 16,808 "," 22,239 "," 26,424 ",30882.0," 37,970 "," 48,236 "," 67,298 "," 118,470 ",87.6,2902.0,10.5,"South Audley Street, Mayfair",5880.0,6442,12322.0,0.09658177941856547
51.518268,-0.171103,BikePoints_290,"St Mary's Hospital, Paddington",POINT (-0.171103 51.518268),4916,E01033593,Westminster 015F,E02000974,Westminster 015,E09000033,Westminster,Westminster 015F," 9,758 "," 14,279 "," 18,243 "," 21,908 ",26754.0," 30,730 "," 37,539 "," 49,747 "," 77,562 ",76.6,28.0,26.9,"St Mary's Hospital, Paddington",15705.0,14953,30658.0,0.24030223936166042
51.484839,-0.138089,BikePoints_291,"Claverton Street, Pimlico",POINT (-0.138089 51.484839),4958,E01035722,Westminster 024G,E02000983,Westminster 024,E09000033,Westminster,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,"Claverton Street, Pimlico",9229.0,8403,17632.0,0.1382023969086306
51.498884,-0.165471,BikePoints_292,"Montpelier Street, Knightsbridge",POINT (-0.165471 51.498884),4993,E01035718,Westminster 019G,E02000978,Westminster 019,E09000033,Westminster,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,"Montpelier Street, Knightsbridge",14567.0,14891,29458.0,0.23089645009836887
51.498157,-0.209494,BikePoints_293,"Kensington Olympia Station, Olympia",POINT (-0.209494 51.498157),2952,E01002867,Kensington and Chelsea 009C,E02000585,Kensington and Chelsea 009,E09000020,Kensington and Chelsea,Kensington and Chelsea 009C," 11,181 "," 16,336 "," 20,294 "," 25,203 ",31449.0," 38,008 "," 46,524 "," 60,242 "," 83,142 ",91.4,1825.0,22.3,"Kensington Olympia Station, Olympia",8339.0,7519,15858.0,0.12429750511439791
51.488226,-0.135635,BikePoints_294,"St. George's Square, Pimlico",POINT (-0.135635 51.488226),4958,E01035722,Westminster 024G,E02000983,Westminster 024,E09000033,Westminster,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,"St. George's Square, Pimlico",13306.0,11903,25209.0,0.19759211794859735
51.500296,-0.092762,BikePoints_295,"Swan Street, The Borough",POINT (-0.092762 51.500296),4079,E01003936,Southwark 009A,E02000815,Southwark 009,E09000028,Southwark,Southwark 009A," 9,802 "," 19,217 "," 27,659 "," 35,021 ",42897.0," 53,615 "," 65,705 "," 78,421 "," 106,477 ",93.2,1471.0,14.2,"Swan Street, The Borough",10545.0,9859,20404.0,0.1599297701068341
51.493631,-0.190603,BikePoints_296,"Knaresborough Place, Earl's Court",POINT (-0.190603 51.493631),2946,E01002850,Kensington and Chelsea 013D,E02000589,Kensington and Chelsea 013,E09000020,Kensington and Chelsea,Kensington and Chelsea 013D," 9,112 "," 15,933 "," 21,432 "," 27,231 ",33492.0," 41,093 "," 52,546 "," 72,334 "," 110,703 ",83.4,1471.0,23.7,"Knaresborough Place, Earl's Court",10856.0,10167,21023.0,0.16478158973514864
51.496127,-0.106,BikePoints_297,"Geraldine Street, Elephant & Castle",POINT (-0.106 51.496127),4208,E01003933,Southwark 034C,E02006802,Southwark 034,E09000028,Southwark,Southwark 034C," 11,666 "," 18,397 "," 23,971 "," 28,140 ",33051.0," 39,649 "," 48,105 "," 64,146 "," 93,051 ",93.0,1930.0,33.6,"Geraldine Street, Elephant & Castle",4499.0,4270,8769.0,0.06873280504150305
51.502279,-0.074189,BikePoints_298,"Curlew Street, Shad Thames",POINT (-0.074189 51.502279),4108,E01032637,Southwark 035E,E02006941,Southwark 035,E09000028,Southwark,Southwark 003F," 20,260 "," 33,464 "," 44,576 "," 56,625 ",67867.0," 80,621 "," 95,065 "," 120,339 "," 167,785 ",95.4,1630.0,10.0,"Curlew Street, Shad Thames",17817.0,17788,35605.0,0.2790776055995799
51.493985,-0.136928,BikePoints_299,"Vincent Square, Westminster",POINT (-0.136928 51.493985),4939,E01004747,Westminster 021E,E02000980,Westminster 021,E09000033,Westminster,Westminster 021E," 13,908 "," 19,533 "," 24,586 "," 29,907 ",34646.0," 41,869 "," 51,722 "," 67,395 "," 102,147 ",95.6,2625.0,22.2,"Vincent Square, Westminster",5258.0,5272,10530.0,0.0825358007853834
51.505014,-0.17306,BikePoints_300,"Serpentine Car Park, Hyde Park",POINT (-0.17306 51.505014),4993,E01035718,Westminster 019G,E02000978,Westminster 019,E09000033,Westminster,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,"Serpentine Car Park, Hyde Park",29221.0,28944,58165.0,0.45590644374946115
51.514759,-0.148105,BikePoints_301,"Marylebone Lane, Marylebone",POINT (-0.148105 51.514759),4976,E01004714,Westminster 011B,E02000970,Westminster 011,E09000033,Westminster,Westminster 011B," 12,182 "," 20,739 "," 27,714 "," 35,886 ",44334.0," 54,707 "," 73,272 "," 103,485 "," 176,943 ",87.8,2629.0,10.3,"Marylebone Lane, Marylebone",13165.0,13515,26680.0,0.20912204795384892
51.466907,-0.216573,BikePoints_302,"Putney Pier, Wandsworth",POINT (-0.216573 51.466907),4752,E01004608,Wandsworth 006E,E02000928,Wandsworth 006,E09000032,Wandsworth,Wandsworth 006E," 16,207 "," 22,351 "," 28,243 "," 34,350 ",41439.0," 49,762 "," 58,160 "," 69,512 "," 102,359 ",97.9,1699.0,15.7,"Putney Pier, Wandsworth",9542.0,9714,19256.0,0.15093156504495184
51.502953,-0.158456,BikePoints_303,"Albert Gate, Hyde Park",POINT (-0.158456 51.502953),4981,E01004691,Westminster 019E,E02000978,Westminster 019,E09000033,Westminster,Westminster 019E," 9,691 "," 13,916 "," 19,936 "," 24,559 ",32292.0," 38,790 "," 50,973 "," 69,226 "," 121,008 ",84.2,1844.0,11.0,"Albert Gate, Hyde Park",41438.0,40680,82118.0,0.64365383560248
51.518162,-0.135025,BikePoints_306,"Rathbone Street, Fitzrovia",POINT (-0.135025 51.518162),4985,E01004763,Westminster 013B,E02000972,Westminster 013,E09000033,Westminster,Westminster 013B," 12,036 "," 17,519 "," 23,947 "," 28,147 ",33810.0," 40,727 "," 49,483 "," 68,962 "," 108,968 ",86.0,3030.0,23.4,"Rathbone Street, Fitzrovia",8050.0,7916,15966.0,0.12514402614809414
51.509908,-0.187842,BikePoints_307,"Black Lion Gate, Kensington Gardens",POINT (-0.187842 51.509908),3016,E01002827,Kensington and Chelsea 008D,E02000584,Kensington and Chelsea 008,E09000020,Kensington and Chelsea,Kensington and Chelsea 008D," 12,303 "," 22,501 "," 32,289 "," 44,458 ",53121.0," 70,396 "," 88,856 "," 127,734 "," 174,352 ",90.5,1850.0,12.1,"Black Lion Gate, Kensington Gardens",36711.0,36823,73534.0,0.5763710897390677
51.499075,-0.085666,BikePoints_308,"Long Lane , Bermondsey",POINT (-0.085666 51.499075),4082,E01003940,Southwark 006B,E02000812,Southwark 006,E09000028,Southwark,Southwark 006B," 7,193 "," 12,669 "," 17,549 "," 21,849 ",25264.0," 28,108 "," 31,704 "," 37,624 "," 49,393 ",97.0,1368.0,33.4,"Long Lane , Bermondsey",9772.0,9380,19152.0,0.15011639664213322
51.509631,-0.119047,BikePoints_309,"Embankment (Savoy), Strand",POINT (-0.119047 51.509631),4986,E01004735,Westminster 018B,E02000977,Westminster 018,E09000033,Westminster,Westminster 018B," 10,397 "," 17,212 "," 21,984 "," 25,963 ",30450.0," 36,926 "," 46,328 "," 59,842 "," 100,457 ",84.5,1426.0,35.3,"Embankment (Savoy), Strand",8577.0,9455,18032.0,0.14133765999639444
51.490867,-0.116911,BikePoints_310,"Black Prince Road, Vauxhall",POINT (-0.116911 51.490867),3228,E01003105,Lambeth 003B,E02000620,Lambeth 003,E09000022,Lambeth,Lambeth 003B," 11,580 "," 17,075 "," 21,019 "," 24,928 ",28836.0," 33,122 "," 37,617 "," 46,065 "," 57,676 ",99.0,1864.0,29.3,"Black Prince Road, Vauxhall",11274.0,11079,22353.0,0.17520633950196346
51.519181,-0.140485,BikePoints_311,"Foley Street, Fitzrovia",POINT (-0.140485 51.519181),4977,E01004765,Westminster 013D,E02000972,Westminster 013,E09000033,Westminster,Westminster 013D," 11,991 "," 18,381 "," 22,872 "," 27,449 ",33872.0," 40,425 "," 49,544 "," 68,630 "," 112,722 ",91.9,2687.0,18.7,"Foley Street, Fitzrovia",12473.0,12375,24848.0,0.1947625430118905
51.530889,-0.17677,BikePoints_312,"Grove End Road, St. John's Wood",POINT (-0.17677 51.530889),4871,E01004651,Westminster 003A,E02000962,Westminster 003,E09000033,Westminster,Westminster 003A," 12,965 "," 22,885 "," 31,979 "," 39,448 ",47684.0," 61,269 "," 76,720 "," 98,788 "," 156,546 ",89.4,2990.0,9.2,"Grove End Road, St. John's Wood",10571.0,8644,19215.0,0.15061020057845603
51.517344,-0.138072,BikePoints_313,"Wells Street, Fitzrovia",POINT (-0.138072 51.517344),4977,E01004765,Westminster 013D,E02000972,Westminster 013,E09000033,Westminster,Westminster 013D," 11,991 "," 18,381 "," 22,872 "," 27,449 ",33872.0," 40,425 "," 49,544 "," 68,630 "," 112,722 ",91.9,2687.0,18.7,"Wells Street, Fitzrovia",16069.0,16368,32437.0,0.25424632194449015
51.500889,-0.083159,BikePoints_314,"Tyers Gate, Bermondsey",POINT (-0.083159 51.500889),4113,E01032803,Southwark 036C,E02006942,Southwark 036,E09000028,Southwark,Southwark 003J," 11,897 "," 18,530 "," 24,932 "," 34,126 ",42870.0," 53,875 "," 68,973 "," 87,396 "," 124,734 ",96.5,1447.0,16.1,"Tyers Gate, Bermondsey",9246.0,9385,18631.0,0.14603271647032082
51.525367,-0.153463,BikePoints_315,"The Tennis Courts, The Regent's Park",POINT (-0.153463 51.525367),4989,E01004727,Westminster 008D,E02000967,Westminster 008,E09000033,Westminster,Westminster 008D," 10,804 "," 17,909 "," 25,588 "," 34,728 ",44390.0," 53,784 "," 70,603 "," 93,723 "," 163,232 ",85.4,3862.0,10.1,"The Tennis Courts, The Regent's Park",11310.0,11328,22638.0,0.1774402144519952
51.497998,-0.14296,BikePoints_316,"Warwick Row, Westminster",POINT (-0.14296 51.497998),4991,E01004731,Westminster 020A,E02000979,Westminster 020,E09000033,Westminster,Westminster 020A," 12,876 "," 19,665 "," 27,537 "," 35,377 ",44331.0," 58,351 "," 76,422 "," 108,968 "," 168,119 ",86.0,2688.0,10.0,"Warwick Row, Westminster",18476.0,20801,39277.0,0.307859320745252
51.496791,-0.093913,BikePoints_317,"Dickens Square, Borough",POINT (-0.093913 51.496791),4084,E01003943,Southwark 009C,E02000815,Southwark 009,E09000028,Southwark,Southwark 009C," 8,263 "," 12,729 "," 16,554 "," 20,798 ",25411.0," 29,098 "," 33,109 "," 38,002 "," 46,656 ",98.2,1125.0,40.1,"Dickens Square, Borough",6897.0,6618,13515.0,0.10593270157782114
51.510048,-0.138846,BikePoints_318,"Sackville Street, Mayfair",POINT (-0.138846 51.510048),4990,E01035716,Westminster 013G,E02000972,Westminster 013,E09000033,Westminster,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,"Sackville Street, Mayfair",13527.0,14702,28229.0,0.22126335426121443
51.527025,-0.088542,BikePoints_319,"Baldwin Street, St. Luke's",POINT (-0.088542 51.527025),2839,E01002701,Islington 023A,E02000576,Islington 023,E09000019,Islington,Islington 023A," 11,892 "," 15,394 "," 19,312 "," 23,017 ",27114.0," 31,962 "," 36,016 "," 42,983 "," 63,581 ",88.5,1904.0,27.8,"Baldwin Street, St. Luke's",13445.0,13362,26807.0,0.21011749398421395
51.493573,-0.139956,BikePoints_320,"Queen Mother Sports Centre, Victoria",POINT (-0.139956 51.493573),4940,E01004749,Westminster 022B,E02000981,Westminster 022,E09000033,Westminster,Westminster 022B," 12,828 "," 18,833 "," 25,160 "," 31,236 ",38332.0," 49,155 "," 64,414 "," 90,752 "," 147,126 ",95.6,3182.0,13.2,"Queen Mother Sports Centre, Victoria",13565.0,14172,27737.0,0.21740698066326491
51.497855,-0.081608,BikePoints_321,"Bermondsey Street, Bermondsey",POINT (-0.081608 51.497855),4083,E01003941,Southwark 006C,E02000812,Southwark 006,E09000028,Southwark,Southwark 006C," 11,257 "," 16,567 "," 22,173 "," 27,574 ",33133.0," 41,584 "," 52,312 "," 67,473 "," 92,352 ",96.8,2122.0,18.2,"Bermondsey Street, Bermondsey",16558.0,16173,32731.0,0.2565507403139966
51.526293,-0.073955,BikePoints_322,"Palissy Street, Shoreditch",POINT (-0.073955 51.526293),4484,E01004315,Tower Hamlets 006C,E02000869,Tower Hamlets 006,E09000030,Tower Hamlets,Tower Hamlets 006C," 10,451 "," 15,108 "," 19,380 "," 23,231 ",28731.0," 33,655 "," 39,825 "," 50,490 "," 67,049 ",98.5,1858.0,32.6,"Palissy Street, Shoreditch",10109.0,9510,19619.0,0.15377681629709752
51.523196,-0.083067,BikePoints_323,"Clifton Street, Shoreditch",POINT (-0.083067 51.523196),1920,E01033708,Hackney 033C,E02007111,Hackney 033,E09000012,Hackney,Hackney 027G," 10,991 "," 18,616 "," 25,244 "," 31,017 ",38556.0," 50,239 "," 61,983 "," 75,538 "," 107,727 ",88.3,2424.0,20.1,"Clifton Street, Shoreditch",6027.0,6185,12212.0,0.0957195820694304
51.49652,-0.101384,BikePoints_324,"Ontario Street, Elephant & Castle",POINT (-0.101384 51.49652),4163,E01003932,Southwark 034B,E02006802,Southwark 034,E09000028,Southwark,Southwark 034B," 10,912 "," 15,957 "," 20,213 "," 23,514 ",27109.0," 31,728 "," 37,110 "," 43,606 "," 56,591 ",97.4,1555.0,39.0,"Ontario Street, Elephant & Castle",11297.0,11218,22515.0,0.17647612105250782
51.509087,-0.129697,BikePoints_325,"St. Martin's Street, West End",POINT (-0.129697 51.509087),4984,E01004734,Westminster 018A,E02000977,Westminster 018,E09000033,Westminster,Westminster 018A," 11,879 "," 16,892 "," 21,219 "," 25,150 ",31392.0," 37,488 "," 46,019 "," 58,282 "," 90,329 ",86.1,1825.0,30.2,"St. Martin's Street, West End",7552.0,8291,15843.0,0.12417993274860677
51.532661,-0.099981,BikePoints_326,"Graham Street, Angel",POINT (-0.099981 51.532661),2911,E01002802,Islington 020D,E02000573,Islington 020,E09000019,Islington,Islington 020D," 13,630 "," 20,093 "," 25,852 "," 32,298 ",38322.0," 49,170 "," 61,701 "," 85,387 "," 124,282 ",96.3,1622.0,25.9,"Graham Street, Angel",14692.0,11916,26608.0,0.20855770059805143
51.522168,-0.192814,BikePoints_327,"Westbourne Green, Westbourne",POINT (-0.192814 51.522168),4892,E01004754,Westminster 010A,E02000969,Westminster 010,E09000033,Westminster,Westminster 010A," 11,094 "," 14,847 "," 18,612 "," 21,833 ",24711.0," 28,704 "," 32,029 "," 39,326 "," 48,544 ",97.7,1958.0,45.9,"Westbourne Green, Westbourne",5500.0,5335,10835.0,0.08492643888980334
51.53114,-0.086016,BikePoints_328,"New North Road 2, Hoxton",POINT (-0.086016 51.53114),1908,E01033709,Hackney 032B,E02007110,Hackney 032,E09000012,Hackney,Hackney 027H," 10,570 "," 16,385 "," 20,393 "," 23,861 ",29012.0," 34,591 "," 40,677 "," 48,617 "," 69,875 ",95.6,1824.0,33.7,"New North Road 2, Hoxton",7916.0,6443,14359.0,0.11254810669300287
51.535892,-0.160854,BikePoints_329,"Prince Albert Road, The Regent's Park",POINT (-0.160854 51.535892),4989,E01004727,Westminster 008D,E02000967,Westminster 008,E09000033,Westminster,Westminster 008D," 10,804 "," 17,909 "," 25,588 "," 34,728 ",44390.0," 53,784 "," 70,603 "," 93,723 "," 163,232 ",85.4,3862.0,10.1,"Prince Albert Road, The Regent's Park",11389.0,10225,21614.0,0.16941394094731974
